Index,TargetID,ProbeID_A,ProbeID_B
887,cg00862290,2320703,70377
888,cg00862770,7380504,7380148
889,cg00864867,6860445,3780615
890,cg00870662,5550414,510253
891,cg00871453,7100128,2190497
892,cg00873037,4570601,3990324
893,cg00873937,2230450,2230372
894,cg00874863,6590685,130398
895,cg00875272,1940068,780070
896,cg00876704,2940224,3940373
897,cg00877887,1470372,1260274
898,cg00877964,2640369,6110056
899,cg00881086,4730463,3830168
900,cg00881370,1400079,6180072
901,cg00882451,2340040,4610605
902,cg00882832,1070564,2320537
903,cg00884221,7330184,7330392
904,cg00884529,3120241,4890661
905,cg00885506,60093,460523
906,cg00886554,1710433,6960349
907,cg00887101,3190056,3190408
908,cg00887547,6400142,5390630
909,cg00887700,7400646,5080112
910,cg00888007,3800327,2350500
911,cg00888479,990253,4610259
912,cg00888561,50678,4730242
913,cg00890257,2370575,6550575
914,cg00891278,1990500,3310095
915,cg00891541,520377,2030743
916,cg00892393,2850379,3120110
917,cg00892798,6100600,4060291
918,cg00893242,1690564,6100296
919,cg00893636,4050288,430739
920,cg00893987,3830128,360121
921,cg00894577,520255,4830471
922,cg00895324,1170296,2810296
923,cg00896220,6660239,5670239
924,cg00897329,7100746,2190121
925,cg00899086,6590176,6590487
926,cg00899641,5390364,6200364
927,cg00899659,2650072,2650079
928,cg00901493,2630056,20037
929,cg00901652,6270575,7610167
930,cg00901683,4880075,3460433
931,cg00901704,2360632,7550551
932,cg00901766,5550240,510209
933,cg00902195,2690463,1070463
934,cg00903242,4060445,7150376
935,cg00903375,990521,6660767
936,cg00904483,6280605,2470735
937,cg00904574,6040446,3060064
938,cg00905170,3170301,3170424
939,cg00906183,5090022,7560184
940,cg00908551,6370204,1570397
941,cg00910067,4230112,6380112
942,cg00910168,1710703,6960400
943,cg00911351,5960634,5050341
944,cg00911873,4570553,3990674
945,cg00912191,6760017,4290706
946,cg00912942,290762,2640707
947,cg00915206,840630,4260142
948,cg00915289,4480008,3360292
949,cg00916199,1010136,6280044
950,cg00916635,380630,380121
951,cg00917893,7050634,6130427
952,cg00918005,1240735,1240497
953,cg00918794,840259,4260543
954,cg00919857,1660707,450181
955,cg00920960,4810739,5720647
956,cg00922727,7610400,7610377
957,cg00925229,1410619,670088
958,cg00925717,6350414,4220672
959,cg00929606,2760082,670762
960,cg00929855,1030575,1690326
961,cg00930078,670661,4610754
962,cg00930194,5810274,2260209
963,cg00930873,7210689,6840356
964,cg00931491,1450594,6330161
965,cg00932276,670609,4050066
966,cg00933411,7560382,7560300
967,cg00935364,5310373,6040224
968,cg00935388,2370427,6550682
969,cg00935430,6660386,1990630
970,cg00936626,6040091,3060553
971,cg00939965,70689,6580086
972,cg00940278,1470563,1260561
973,cg00940891,1510136,3400044
974,cg00941229,3060142,2850121
975,cg00941549,540382,5090674
976,cg00943245,4920162,5890674
977,cg00943909,2640132,6110670
978,cg00943950,1430673,2100333
979,cg00945507,1690372,6420228
980,cg00945862,5130333,2000730
981,cg00947019,4230286,6380286
982,cg00947275,1990661,3310603
983,cg00948500,4670368,4480196
984,cg00948524,7510528,7040082
985,cg00949442,2350349,4210494
986,cg00949554,3440315,4480195
987,cg00950418,4860731,4830243
988,cg00950621,5870139,5960523
989,cg00951770,4010086,2510689
990,cg00953256,6550110,6220010
991,cg00953277,4220253,2710402
992,cg00954003,1780608,610753
993,cg00954566,6550349,6220494
994,cg00955230,1240437,1780736
995,cg00955451,6400630,5390121
996,cg00958517,5260719,6860398
997,cg00958560,1300041,4810037
998,cg00960702,5260156,6860379
999,cg00962459,2120253,5810056
1000,cg00962635,50682,4730450
1001,cg00962799,5260274,6860440
1002,cg00964109,3370692,1410612
1003,cg00967316,4070725,6900450
1004,cg00968475,4210142,6770630
1005,cg00968931,6020681,1740086
1006,cg00969271,5820168,4150053
1007,cg00969446,770681,1190689
1008,cg00970325,3120468,4890523
1009,cg00970385,580224,5310750
1010,cg00971396,780605,5340605
1011,cg00973286,1770707,4060296
1012,cg00973334,7650523,4890010
1013,cg00973677,5130048,2000114
1014,cg00974864,6280669,2470139
1015,cg00976054,2710431,6350709
1016,cg00977690,150091,6450162
1017,cg00979348,1440403,580221
1018,cg00980978,430128,160128
1019,cg00981643,540754,5090010
1020,cg00983520,7560170,7560474
1021,cg00983899,4810129,5720082
1022,cg00984602,2350026,2260292
1023,cg00986320,5090193,6330301
1024,cg00987015,2470079,10079
1025,cg00987379,3830484,360520
1026,cg00988256,5890411,6400364
1027,cg00995065,70538,6580309
1028,cg00995152,1980504,1050148
1029,cg00995327,6280181,2470390
1030,cg00995520,1850184,2470482
1031,cg00997424,730592,6840059
1032,cg01000094,3450653,4490653
1033,cg01001286,1470484,1260520
1034,cg01003992,2630152,6450685
1035,cg01007201,6040390,1070672
1036,cg01009664,650239,2760243
1037,cg01013324,6180521,60551
1038,cg01015871,1570142,3840128
1039,cg01015879,430601,4640280
1040,cg01017147,70491,6760341
1041,cg01021485,6550360,6220167
1042,cg01025762,3310136,6580204
1043,cg01025842,290445,6590687
1044,cg01026744,7000270,4860674
1045,cg01027739,5870477,4060286
1046,cg01027805,7330292,4780689
1047,cg01029592,5820437,4150669
1048,cg01031251,3800333,2350754
1049,cg01031400,6860608,3780093
1050,cg01033160,20377,110356
1051,cg01033938,5870474,5960079
1052,cg01035238,5080497,7000612
1053,cg01035422,7610343,3390228
1054,cg01036012,5670528,540180
1055,cg01036148,1710504,6960148
1056,cg01036173,780619,5340707
1057,cg01036779,4290487,60543
1058,cg01037108,460291,6650291
1059,cg01040062,2810673,1440594
1060,cg01040759,5900441,2650162
1061,cg01040850,3420630,5130121
1062,cg01041367,4640670,5870132
1063,cg01043330,4490309,6420070
1064,cg01043831,4590154,7330176
1065,cg01044662,2350706,4210136
1066,cg01044722,7380731,7380519
1067,cg01045423,460020,2260291
1068,cg01046174,5310221,6040563
1069,cg01047414,5910497,4220497
1070,cg01048931,5490068,5490309
1071,cg01049530,4220072,870079
1072,cg01050433,1740079,4760079
1073,cg01053621,2570041,5550041
1074,cg01055695,6040497,3060747
1075,cg01056155,6520524,1170754
1076,cg01056568,1470458,1260196
1077,cg01057962,7610719,7510138
1078,cg01058368,4880544,3460544
1079,cg01062029,6980754,5900022
1080,cg01063524,6350086,7650435
1081,cg01063813,2360022,7550494
1082,cg01064307,5310356,6040373
1083,cg01064957,4200497,1820747
1084,cg01065920,2030243,2490131
1085,cg01069256,6270093,7400672
1086,cg01071811,670367,2350521
1087,cg01072821,4860228,6270154
1088,cg01074640,1740463,4760463
1089,cg01076838,5490161,7330441
1090,cg01078276,4150600,1940095
1091,cg01078434,6220037,1990019
1092,cg01078689,7560497,1450110
1093,cg01078871,3060241,2850554
1094,cg01079126,6550592,6220184
1095,cg01080862,1010131,4290020
1096,cg01081263,2760095,2760500
1097,cg01082679,4890184,6980341
1098,cg01086868,3180181,380400
1099,cg01086895,1110100,5090142
1100,cg01086978,60133,520368
1101,cg01087382,6330711,6330458
1102,cg01087710,130221,4880524
1103,cg01090445,3780403,1850524
1104,cg01091448,6960669,2940598
1105,cg01091565,4900397,4230167
1106,cg01092036,270131,840243
1107,cg01092561,5910414,4220414
1108,cg01095395,780750,5340750
1109,cg01095482,3990592,1470411
1110,cg01095590,5080259,7000072
1111,cg01097940,4560129,1470129
1112,cg01100784,4880554,3460441
1113,cg01100796,1820411,3420364
1114,cg01103730,650707,160324
1115,cg01103836,2940703,2940400
1116,cg01104423,6270470,3290142
1117,cg01106788,6840451,1510445
1118,cg01107031,1430152,4120553
1119,cg01107741,5360377,1660390
1120,cg01108476,3290753,2760437
1121,cg01109219,160176,3800487
1122,cg01110312,580471,5310471
1123,cg01110846,2450382,2370270
1124,cg01112452,2350458,4210196
1125,cg01112778,7210601,6840324
1126,cg01114088,2100113,2940762
1127,cg01116966,2350242,4210021
1128,cg01117627,1710609,4250452
1129,cg01119135,6290762,7100021
1130,cg01120165,5260129,5490327
1131,cg01120307,4760349,1300494
1132,cg01120308,4810022,5720451
1133,cg01120761,6900564,2640368
1134,cg01120898,1820037,3420056
1135,cg01124420,4610189,1110403
1136,cg01124961,3830445,360368
1137,cg01125463,5360358,4250414
1138,cg01126560,2320600,2320291
1139,cg01127428,1070369,2320019
1140,cg01128603,2190669,3930669
1141,cg01129459,6220475,6220598
1142,cg01129847,1030259,1690474
1143,cg01130192,3520010,3890754
1144,cg01131735,290187,6590082
1145,cg01134491,3520047,3890370
1146,cg01135200,2810343,1440220
1147,cg01135626,6380075,6060433
1148,cg01136458,1190075,5960059
1149,cg01137065,4880152,3460537
1150,cg01137198,520059,4830196
1151,cg01137532,7510095,7040288
1152,cg01137708,2260707,1030014
1153,cg01137737,4120475,6290292
1154,cg01138020,650438,2760682
1155,cg01139059,7560246,7560327
1156,cg01139966,7560746,7100674
1157,cg01140782,6350044,7650180
1158,cg01141769,150630,6450121
1159,cg01143454,60754,4570730
1160,cg01144251,2850672,7160092
1161,cg01144286,5310400,6040377
1162,cg01145389,1470333,1260730
1163,cg01145396,1340445,990022
1164,cg01146980,6280767,2470360
1165,cg01148741,7610181,7610703
1166,cg01150454,2600538,150070
1167,cg01151686,1980491,1050132
1168,cg01151699,5810168,2260309
1169,cg01152019,7320746,1240768
1170,cg01152499,510438,7510438
1171,cg01154193,6040360,3060167
1172,cg01154537,6040035,3520176
1173,cg01154775,6650242,2750242
1174,cg01155039,5360114,1660296
1175,cg01160766,3290088,2480400
1176,cg01161216,5130445,2000615
1177,cg01161597,1240068,1780538
1178,cg01161611,6900692,2640577
1179,cg01166674,6520475,1170292
1180,cg01168201,3800008,4280376
1181,cg01169610,1940347,1940411
1182,cg01169624,3420735,5130066
1183,cg01169726,2190152,3930152
1184,cg01169778,1690427,520725
1185,cg01171588,1500369,3870014
1186,cg01171858,4290315,4860041
1187,cg01172484,1470470,1260142
1188,cg01172656,3870338,3140446
1189,cg01172735,3830307,4590746
1190,cg01172899,5900672,1430754
1191,cg01172972,5130255,2000332
1192,cg01173186,2630242,20370
1193,cg01173291,5130500,2000315
1194,cg01176271,6330669,4540307
1195,cg01177524,70255,6580647
1196,cg01177956,1110672,4010608
1197,cg01182585,6760767,4290360
1198,cg01182697,2690097,1070097
1199,cg01182873,1430731,2100035
1200,cg01183669,1980386,1050386
1201,cg01184449,650187,2760402
1202,cg01184522,5270114,830743
1203,cg01185080,3610465,2570100
1204,cg01185754,2480427,2970634
1205,cg01186777,6110731,4560519
1206,cg01190915,2470131,2350475
1207,cg01191395,6270328,3290692
1208,cg01192900,3940347,3450364
1209,cg01192952,1780288,610288
1210,cg01193293,6220630,1990706
1211,cg01194444,5720446,6520035
1212,cg01195014,7210121,6840017
1213,cg01195053,3610291,2570246
1214,cg01195127,6620273,7210161
1215,cg01197831,650088,2760703
1216,cg01199721,4290100,60474
1217,cg01200060,1440537,580347
1218,cg01200177,10253,2680672
1219,cg01204271,5490543,7330672
1220,cg01204439,3170541,630538
1221,cg01204985,3830324,360598
1222,cg01206472,3710092,5810092
1223,cg01206970,1400368,6180452
1224,cg01211097,3520193,3890097
1225,cg01214209,2320161,70673
1226,cg01214321,1770332,650647
1227,cg01214847,7650041,5810736
1228,cg01215061,2490114,2490743
1229,cg01216369,5260301,6860402
1230,cg01220033,5310711,6040458
1231,cg01221484,5890328,6400692
1232,cg01221637,3060767,2850360
1233,cg01222684,4640255,2570113
1234,cg01226811,4860239,6270131
1235,cg01226883,1050717,4900333
1236,cg01227519,3060523,2850468
1237,cg01227741,2970414,6580187
1238,cg01228636,7150278,7150762
1239,cg01228667,6480113,7050484
1240,cg01230160,1570047,3840047
1241,cg01231779,1660367,450672
1242,cg01234063,6770021,5560021
1243,cg01234133,380537,4730348
1244,cg01236137,5560367,4920253
1245,cg01237132,2340358,2340709
1246,cg01240931,6100612,4060577
1247,cg01241375,6100324,4060008
1248,cg01241836,5080672,2940441
1249,cg01242619,6450066,1400328
1250,cg01243790,3420291,5130246
1251,cg01244871,2350747,4210328
1252,cg01245595,4540273,7320243
1253,cg01245656,2000180,3610768
1254,cg01246254,4850561,1980289
1255,cg01246405,6350364,7650280
1256,cg01248426,5090519,6330767
1257,cg01249910,6280747,2470328
1258,cg01251255,2510682,2230725
1259,cg01252496,6400551,5390164
1260,cg01253107,4570681,10358
1261,cg01253545,5360630,6770504
1262,cg01254459,1850075,5270075
1263,cg01254505,2360601,7550360
1264,cg01255349,6370433,1570494
1265,cg01255591,5130750,2000431
1266,cg01257202,4890437,6980468
1267,cg01259619,6380224,6060750
1268,cg01260219,3710474,5810474
1269,cg01261503,160575,3800201
1270,cg01261535,3460324,2690475
1271,cg01262913,6900452,2640411
1272,cg01263716,650133,2760356
1273,cg01264826,4760204,7400291
1274,cg01265637,3420750,5130431
1275,cg01267315,7560110,7560010
1276,cg01269048,780397,5340288
1277,cg01269795,7560494,7560022
1278,cg01272601,7400754,5080376
1279,cg01273150,4610424,1110402
1280,cg01274324,7400112,5080546
1281,cg01274660,7570274,3990086
1282,cg01275830,990500,6660195
1283,cg01277844,5890064,6400639
1284,cg01278291,3940243,1660307
1285,cg01278696,7570010,7570754
1286,cg01280080,2650041,4120037
1287,cg01281797,5810563,2260215
1288,cg01281904,6860672,3780386
1289,cg01282074,6480301,7050168
1290,cg01282432,360100,4040543
1291,cg01283289,1190367,1710348
1292,cg01284306,4900674,3120041
1293,cg01284619,6760431,4290709
1294,cg01288067,240093,2120731
1295,cg01288089,4780296,1580228
1296,cg01288598,70360,6580521
1297,cg01289103,4810719,5720398
1298,cg01291404,3610161,2570673
1299,cg01292265,6770575,5560575
1300,cg01293143,1740731,4900433
1301,cg01293647,5090440,7560288
1302,cg01294695,5670725,7400450
1303,cg01294702,5820441,4150075
1304,cg01295203,3610471,2570438
1305,cg01297972,150241,6450468
1306,cg01299496,3520064,7570324
1307,cg01301664,730739,5820739
1308,cg01302245,2190452,3930452
1309,cg01305421,1230541,3190541
1310,cg01305547,6110091,4560162
1311,cg01305625,7550136,1230739
1312,cg01306510,4490546,4490437
1313,cg01307730,2630722,20722
1314,cg01308501,3170709,2680161
1315,cg01308601,870504,3440504
1316,cg01309152,5560746,4920739
1317,cg01309153,6960427,5050725
1318,cg01309671,1400669,6180437
1319,cg01311051,4780221,1580563
1320,cg01311285,580703,5310088
1321,cg01313514,2510458,2230092
1322,cg01313949,4610504,1110348
1323,cg01313966,3520204,3890288
1324,cg01316071,2120348,3180348
1325,cg01316516,2680647,6940471
1326,cg01316789,6450202,1400543
1327,cg01316819,2190382,6250019
1328,cg01318557,3170356,630373
1329,cg01320040,4760241,1300241
1330,cg01320361,4860670,6270132
1331,cg01320507,4050402,430669
1332,cg01321151,6770291,5560291
1333,cg01322079,5050093,2030035
1334,cg01322134,3830497,360612
1335,cg01322897,4850504,1980148
1336,cg01324261,1240243,1780161
1337,cg01325515,4290139,60554
1338,cg01328164,1690553,520674
1339,cg01331554,7380669,6480736
1340,cg01333011,290148,6590367
1341,cg01333131,2650431,4120431
1342,cg01333619,1510487,3400543
1343,cg01333788,380600,5260291
1344,cg01334437,7150070,7380575
1345,cg01335367,1340019,4610241
1346,cg01337047,5560072,4920600
1347,cg01340005,360372,4040682
1348,cg01342792,7550025,1230193
1349,cg01343729,1450561,6100520
1350,cg01344171,1740435,4760435
1351,cg01344452,2630019,20408
1352,cg01344518,7050431,7050709
1353,cg01346152,2490053,2070068
1354,cg01346589,6380639,6060403
1355,cg01346718,1470066,1260497
1356,cg01347719,3290349,2480451
1357,cg01348086,4290369,60707
1358,cg01348757,1110736,4010603
1359,cg01350700,5050379,2030086
1360,cg01351032,5390563,6200563
1361,cg01352108,6380707,4830368
1362,cg01352882,6400554,5390441
1363,cg01353347,2030465,2490465
1364,cg01353448,5420754,460446
1365,cg01354473,6350154,2030446
1366,cg01355520,4570739,3990647
1367,cg01355739,2900402,730402
1368,cg01356829,5360593,1660221
1369,cg01357116,3520066,3890497
1370,cg01357263,6420685,5420592
1371,cg01359534,5490575,7330523
1372,cg01360325,50338,6330647
1373,cg01360768,4560671,1470671
1374,cg01361446,7560463,1450736
1375,cg01361777,2350615,4210687
1376,cg01362183,6660612,5670577
1377,cg01366407,1260709,2600343
1378,cg01366419,4120128,6290142
1379,cg01367992,6060088,7380470
1380,cg01369413,1070086,2320356
1381,cg01369850,4880474,4880072
1382,cg01369981,5260739,5260040
1383,cg01371258,7100056,2190056
1384,cg01371477,5220092,6370059
1385,cg01372605,5340114,940296
1386,cg01372689,6380689,3420358
1387,cg01373706,5090445,7560341
1388,cg01374047,7380445,6480615
1389,cg01375871,1050451,4900494
1390,cg01375994,2000626,3610324
1391,cg01376672,450161,6250243
1392,cg01377755,1660754,450338
1393,cg01377911,830397,5910091
1394,cg01381846,990673,6660168
1395,cg01382363,670278,160528
1396,cg01385430,7150142,7380630
1397,cg01386493,5080403,7000561
1398,cg01389761,7200451,5890717
1399,cg01390445,2070112,6110689
1400,cg01395672,3930193,4590386
1401,cg01399317,4640026,6480647
1402,cg01400401,270450,650059
1403,cg01401337,6290288,6290487
1404,cg01401376,6370397,1570162
1405,cg01402045,6020575,1740326
1406,cg01402255,1500692,3870612
1407,cg01403114,6220707,1990703
1408,cg01404197,6520465,1170474
1409,cg01404615,5050672,940440
